    Year (Census)
    Proportion of populations extant, SE
    Proportion of populations going extinct for the first time in year, SE
    Deterministic growth, Stochastic growth, SE, SD
    Mean population size (across extant populations), SE, SD
    Mean population size (across all populations), SE, SD
    Mean gene diversity (expected heterozygosity), SE, SD
    Mean inbreeding coefficient, SE, SD
    Mean number of alleles, SE, SD
    Mean number of lethal alleles, SE, SD
    Mean time to extinction, SE, SD
    Median time to extinction
Year;PExtant;SE(PExtant);PExtinct;SE(PExtinct);det-r;stoch-r;SE(r);SD(r);N-extant;SE(N-extant);SD(N-extant);N-all;SE(N-all);SD(N-all);GeneDiv;SE(GD);SD(GD);Inbreed;SE(Inbr);SD(Inbr);nAlleles;SE(nAlleles);SD(nAlleles);nLethals;SE(nLethals);SD(nLethals);TE;SE(TE);SD(TE);medianTE
9; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 94.29; 0.88; 27.83; 94.29; 0.88; 27.83; 0.9728; 0.0001; 0.0047; 0.0082; 0.0004; 0.0114; 59.24; 0.21; 6.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
10; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.1043; 0.0131; 0.4138; 101.29; 0.88; 27.83; 101.29; 0.88; 27.83; 0.9762; 0.0001; 0.0042; 0.0076; 0.0003; 0.0107; 73.24; 0.21; 6.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
11; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 97.29; 0.88; 27.83; 97.29; 0.88; 27.83; 0.9760; 0.0001; 0.0041; 0.0074; 0.0003; 0.0107; 71.63; 0.22; 7.11; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
12; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 92.34; 0.95; 30.17; 92.34; 0.95; 30.17; 0.9754; 0.0001; 0.0041; 0.0076; 0.0003; 0.0109; 68.97; 0.25; 7.90; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
13; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 92.98; 0.93; 29.47; 92.98; 0.93; 29.47; 0.9655; 0.0003; 0.0083; 0.0132; 0.0005; 0.0146; 49.91; 0.20; 6.21; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
14; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.0927; 0.0125; 0.3965; 99.98; 0.93; 29.47; 99.98; 0.93; 29.47; 0.9702; 0.0002; 0.0062; 0.0123; 0.0004; 0.0134; 63.91; 0.20; 6.21; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
15; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 95.98; 0.93; 29.47; 95.98; 0.93; 29.47; 0.9699; 0.0002; 0.0061; 0.0123; 0.0004; 0.0138; 62.23; 0.21; 6.70; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
16; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 91.12; 1.00; 31.63; 91.12; 1.00; 31.63; 0.9693; 0.0002; 0.0061; 0.0125; 0.0005; 0.0144; 60.21; 0.23; 7.28; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
17; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 94.72; 0.97; 30.56; 94.72; 0.97; 30.56; 0.9611; 0.0003; 0.0088; 0.0186; 0.0006; 0.0178; 46.23; 0.19; 5.97; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
18; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.1270; 0.0131; 0.4128; 101.72; 0.97; 30.56; 101.72; 0.97; 30.56; 0.9663; 0.0002; 0.0075; 0.0173; 0.0005; 0.0165; 60.23; 0.19; 5.97; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
19; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 97.72; 0.97; 30.56; 97.72; 0.97; 30.56; 0.9658; 0.0002; 0.0076; 0.0171; 0.0005; 0.0168; 58.52; 0.21; 6.49; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
20; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 92.76; 1.04; 32.94; 92.76; 1.04; 32.94; 0.9653; 0.0002; 0.0078; 0.0173; 0.0005; 0.0174; 56.69; 0.22; 7.10; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
21; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 95.27; 0.92; 29.14; 95.27; 0.92; 29.14; 0.9572; 0.0003; 0.0103; 0.0228; 0.0006; 0.0203; 43.58; 0.19; 5.90; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
22; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.1234; 0.0128; 0.4042; 102.27; 0.92; 29.14; 102.27; 0.92; 29.14; 0.9629; 0.0003; 0.0089; 0.0212; 0.0006; 0.0188; 57.58; 0.19; 5.90; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
23; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 98.27; 0.92; 29.14; 98.27; 0.92; 29.14; 0.9625; 0.0003; 0.0089; 0.0211; 0.0006; 0.0190; 56.00; 0.20; 6.46; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
24; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 93.65; 0.99; 31.20; 93.65; 0.99; 31.20; 0.9620; 0.0003; 0.0089; 0.0211; 0.0006; 0.0193; 54.41; 0.22; 6.95; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
25; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 95.42; 0.98; 30.86; 95.42; 0.98; 30.86; 0.9535; 0.0004; 0.0114; 0.0272; 0.0007; 0.0222; 41.63; 0.18; 5.81; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
26; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.1042; 0.0126; 0.3986; 102.42; 0.98; 30.86; 102.42; 0.98; 30.86; 0.9598; 0.0003; 0.0099; 0.0252; 0.0007; 0.0206; 55.63; 0.18; 5.81; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
27; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 98.42; 0.98; 30.86; 98.42; 0.98; 30.86; 0.9593; 0.0003; 0.0098; 0.0248; 0.0007; 0.0209; 53.99; 0.20; 6.30; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
28; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 93.68; 1.04; 33.05; 93.68; 1.04; 33.05; 0.9589; 0.0003; 0.0098; 0.0249; 0.0007; 0.0212; 52.54; 0.21; 6.71; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
29; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 94.36; 0.94; 29.84; 94.36; 0.94; 29.84; 0.9515; 0.0004; 0.0117; 0.0289; 0.0007; 0.0225; 40.64; 0.18; 5.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
30; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.0993; 0.0132; 0.4173; 101.36; 0.94; 29.84; 101.36; 0.94; 29.84; 0.9580; 0.0003; 0.0104; 0.0268; 0.0007; 0.0209; 54.64; 0.18; 5.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
31; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 97.36; 0.94; 29.84; 97.36; 0.94; 29.84; 0.9574; 0.0003; 0.0104; 0.0270; 0.0007; 0.0213; 52.86; 0.20; 6.30; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
32; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 92.39; 1.02; 32.15; 92.39; 1.02; 32.15; 0.9569; 0.0003; 0.0104; 0.0271; 0.0007; 0.0215; 51.34; 0.21; 6.79; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
33; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 92.70; 0.95; 30.04; 92.70; 0.95; 30.04; 0.9493; 0.0004; 0.0129; 0.0316; 0.0008; 0.0240; 39.81; 0.18; 5.83; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
34; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.0952; 0.0131; 0.4133; 99.70; 0.95; 30.04; 99.70; 0.95; 30.04; 0.9564; 0.0004; 0.0112; 0.0293; 0.0007; 0.0222; 53.81; 0.18; 5.83; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
35; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 95.70; 0.95; 30.04; 95.70; 0.95; 30.04; 0.9557; 0.0004; 0.0113; 0.0296; 0.0007; 0.0226; 52.07; 0.20; 6.42; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
36; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 90.75; 1.02; 32.32; 90.75; 1.02; 32.32; 0.9552; 0.0004; 0.0114; 0.0298; 0.0007; 0.0233; 50.57; 0.22; 6.95; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
37; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 93.14; 0.95; 30.17; 93.14; 0.95; 30.17; 0.9477; 0.0005; 0.0143; 0.0340; 0.0008; 0.0254; 39.29; 0.19; 5.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
38; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.1186; 0.0122; 0.3873; 100.14; 0.95; 30.17; 100.14; 0.95; 30.17; 0.9550; 0.0004; 0.0124; 0.0315; 0.0007; 0.0235; 53.29; 0.19; 5.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
39; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 96.14; 0.95; 30.17; 96.14; 0.95; 30.17; 0.9543; 0.0004; 0.0124; 0.0315; 0.0008; 0.0240; 51.52; 0.20; 6.43; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
40; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 91.32; 1.02; 32.21; 91.32; 1.02; 32.21; 0.9538; 0.0004; 0.0125; 0.0316; 0.0008; 0.0248; 49.93; 0.22; 6.84; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
41; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 92.62; 0.95; 30.13; 92.62; 0.95; 30.13; 0.9470; 0.0005; 0.0145; 0.0343; 0.0008; 0.0258; 38.84; 0.18; 5.78; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
42; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.1087; 0.0130; 0.4119; 99.62; 0.95; 30.13; 99.62; 0.95; 30.13; 0.9544; 0.0004; 0.0126; 0.0317; 0.0008; 0.0238; 52.84; 0.18; 5.78; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
43; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 95.62; 0.95; 30.13; 95.62; 0.95; 30.13; 0.9537; 0.0004; 0.0126; 0.0317; 0.0008; 0.0242; 51.14; 0.20; 6.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
44; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 90.81; 1.02; 32.14; 90.81; 1.02; 32.14; 0.9532; 0.0004; 0.0127; 0.0317; 0.0008; 0.0246; 49.73; 0.21; 6.56; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
45; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 94.04; 0.95; 30.18; 94.04; 0.95; 30.18; 0.9461; 0.0005; 0.0153; 0.0362; 0.0008; 0.0254; 38.51; 0.18; 5.80; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
46; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.1287; 0.0131; 0.4150; 101.04; 0.95; 30.18; 101.04; 0.95; 30.18; 0.9535; 0.0004; 0.0132; 0.0335; 0.0007; 0.0235; 52.51; 0.18; 5.80; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
47; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 97.04; 0.95; 30.18; 97.04; 0.95; 30.18; 0.9529; 0.0004; 0.0132; 0.0335; 0.0008; 0.0240; 50.96; 0.20; 6.36; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
48; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 92.43; 1.02; 32.28; 92.43; 1.02; 32.28; 0.9524; 0.0004; 0.0133; 0.0337; 0.0008; 0.0247; 49.57; 0.21; 6.73; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
49; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 95.92; 0.95; 30.07; 95.92; 0.95; 30.07; 0.9450; 0.0005; 0.0158; 0.0371; 0.0009; 0.0274; 38.37; 0.18; 5.81; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
50; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.1285; 0.0132; 0.4181; 102.92; 0.95; 30.07; 102.92; 0.95; 30.07; 0.9524; 0.0004; 0.0138; 0.0344; 0.0008; 0.0253; 52.37; 0.18; 5.81; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
51; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 98.92; 0.95; 30.07; 98.92; 0.95; 30.07; 0.9518; 0.0004; 0.0138; 0.0344; 0.0008; 0.0256; 50.83; 0.19; 6.15; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
52; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 94.17; 1.02; 32.37; 94.17; 1.02; 32.37; 0.9514; 0.0004; 0.0138; 0.0345; 0.0008; 0.0263; 49.41; 0.21; 6.53; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
53; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 95.41; 0.92; 29.04; 95.41; 0.92; 29.04; 0.9445; 0.0005; 0.0158; 0.0369; 0.0008; 0.0263; 38.22; 0.18; 5.64; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
54; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.1048; 0.0128; 0.4045; 102.41; 0.92; 29.04; 102.41; 0.92; 29.04; 0.9520; 0.0004; 0.0140; 0.0342; 0.0008; 0.0244; 52.22; 0.18; 5.64; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
55; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 98.41; 0.92; 29.04; 98.41; 0.92; 29.04; 0.9514; 0.0004; 0.0138; 0.0345; 0.0008; 0.0247; 50.61; 0.19; 6.01; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
56; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 93.65; 0.99; 31.26; 93.65; 0.99; 31.26; 0.9510; 0.0004; 0.0138; 0.0343; 0.0008; 0.0251; 49.26; 0.20; 6.43; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
57; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 94.11; 0.97; 30.78; 94.11; 0.97; 30.78; 0.9439; 0.0005; 0.0170; 0.0374; 0.0009; 0.0272; 37.96; 0.18; 5.61; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
58; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.0910; 0.0127; 0.4023; 101.11; 0.97; 30.78; 101.11; 0.97; 30.78; 0.9516; 0.0005; 0.0151; 0.0347; 0.0008; 0.0252; 51.96; 0.18; 5.61; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
59; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 97.11; 0.97; 30.78; 97.11; 0.97; 30.78; 0.9508; 0.0005; 0.0153; 0.0349; 0.0008; 0.0257; 50.28; 0.19; 6.14; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
60; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 92.20; 1.04; 32.92; 92.20; 1.04; 32.92; 0.9504; 0.0005; 0.0152; 0.0348; 0.0008; 0.0265; 48.84; 0.21; 6.54; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
61; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 93.68; 0.93; 29.52; 93.68; 0.93; 29.52; 0.9430; 0.0006; 0.0185; 0.0387; 0.0009; 0.0297; 37.88; 0.18; 5.77; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
62; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.1091; 0.0129; 0.4082; 100.68; 0.93; 29.52; 100.68; 0.93; 29.52; 0.9509; 0.0005; 0.0158; 0.0358; 0.0009; 0.0273; 51.88; 0.18; 5.77; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
63; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 96.68; 0.93; 29.52; 96.68; 0.93; 29.52; 0.9502; 0.0005; 0.0163; 0.0361; 0.0009; 0.0278; 50.24; 0.20; 6.18; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
64; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 91.87; 1.00; 31.72; 91.87; 1.00; 31.72; 0.9496; 0.0005; 0.0164; 0.0363; 0.0009; 0.0285; 48.77; 0.21; 6.69; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
65; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 94.70; 0.92; 29.00; 94.70; 0.92; 29.00; 0.9429; 0.0006; 0.0184; 0.0396; 0.0010; 0.0301; 38.15; 0.18; 5.74; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
66; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.1257; 0.0125; 0.3941; 101.70; 0.92; 29.00; 101.70; 0.92; 29.00; 0.9507; 0.0005; 0.0156; 0.0367; 0.0009; 0.0277; 52.15; 0.18; 5.74; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
67; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 97.70; 0.92; 29.00; 97.70; 0.92; 29.00; 0.9501; 0.0005; 0.0157; 0.0369; 0.0009; 0.0281; 50.61; 0.20; 6.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
68; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 92.97; 0.98; 31.01; 92.97; 0.98; 31.01; 0.9497; 0.0005; 0.0155; 0.0366; 0.0009; 0.0285; 49.20; 0.21; 6.57; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
69; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 92.64; 0.90; 28.32; 92.64; 0.90; 28.32; 0.9430; 0.0006; 0.0174; 0.0382; 0.0009; 0.0288; 38.05; 0.19; 5.91; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
70; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.0861; 0.0128; 0.4055; 99.64; 0.90; 28.32; 99.64; 0.90; 28.32; 0.9509; 0.0005; 0.0148; 0.0353; 0.0008; 0.0266; 52.05; 0.19; 5.91; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
71; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 95.64; 0.90; 28.32; 95.64; 0.90; 28.32; 0.9501; 0.0005; 0.0152; 0.0356; 0.0009; 0.0269; 50.38; 0.21; 6.60; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
72; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 90.70; 0.97; 30.52; 90.70; 0.97; 30.52; 0.9498; 0.0005; 0.0155; 0.0358; 0.0009; 0.0274; 48.97; 0.22; 7.01; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
73; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 93.25; 0.89; 28.27; 93.25; 0.89; 28.27; 0.9430; 0.0006; 0.0178; 0.0393; 0.0009; 0.0289; 38.05; 0.19; 5.89; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
74; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.1204; 0.0128; 0.4062; 100.25; 0.89; 28.27; 100.25; 0.89; 28.27; 0.9508; 0.0005; 0.0155; 0.0363; 0.0008; 0.0267; 52.05; 0.19; 5.89; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
75; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 96.25; 0.89; 28.27; 96.25; 0.89; 28.27; 0.9501; 0.0005; 0.0156; 0.0367; 0.0009; 0.0271; 50.36; 0.20; 6.39; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
76; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 91.44; 0.97; 30.52; 91.44; 0.97; 30.52; 0.9497; 0.0005; 0.0157; 0.0366; 0.0009; 0.0276; 48.92; 0.21; 6.71; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
77; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 94.91; 0.96; 30.35; 94.91; 0.96; 30.35; 0.9431; 0.0006; 0.0181; 0.0389; 0.0009; 0.0286; 38.19; 0.18; 5.75; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
78; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.1240; 0.0127; 0.4012; 101.91; 0.96; 30.35; 101.91; 0.96; 30.35; 0.9508; 0.0005; 0.0159; 0.0361; 0.0008; 0.0265; 52.19; 0.18; 5.75; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
79; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 97.91; 0.96; 30.35; 97.91; 0.96; 30.35; 0.9501; 0.0005; 0.0160; 0.0363; 0.0009; 0.0269; 50.61; 0.20; 6.20; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
80; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 93.05; 1.03; 32.60; 93.05; 1.03; 32.60; 0.9498; 0.0005; 0.0160; 0.0364; 0.0009; 0.0276; 49.15; 0.21; 6.58; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
81; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063;      0;      0;      0; 93.82; 0.95; 29.97; 93.82; 0.95; 29.97; 0.9431; 0.0005; 0.0173; 0.0390; 0.0009; 0.0289; 38.08; 0.18; 5.69; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
82; 1.0000; 0.0000; 0.0000; 0.0000; 0.5063; 0.0996; 0.0127; 0.4010; 100.82; 0.95; 29.97; 100.82; 0.95; 29.97; 0.9509; 0.0005; 0.0149; 0.0360; 0.0008; 0.0266; 52.08; 0.18; 5.69; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0
