    Year (Census)
    Proportion of populations extant, SE
    Proportion of populations going extinct for the first time in year, SE
    Deterministic growth, Stochastic growth, SE, SD
    Mean population size (across extant populations), SE, SD
    Mean population size (across all populations), SE, SD
    Mean gene diversity (expected heterozygosity), SE, SD
    Mean inbreeding coefficient, SE, SD
    Mean number of alleles, SE, SD
    Mean number of lethal alleles, SE, SD
    Mean time to extinction, SE, SD
    Median time to extinction
Year;PExtant;SE(PExtant);PExtinct;SE(PExtinct);det-r;stoch-r;SE(r);SD(r);N-extant;SE(N-extant);SD(N-extant);N-all;SE(N-all);SD(N-all);GeneDiv;SE(GD);SD(GD);Inbreed;SE(Inbr);SD(Inbr);nAlleles;SE(nAlleles);SD(nAlleles);nLethals;SE(nLethals);SD(nLethals);TE;SE(TE);SD(TE);medianTE
25; 0.9590; 0.0063; 0.0160; 0.0040; 0.5063;      0;      0;      0; 77.53; 0.95; 29.32; 74.38; 1.03; 32.50; 0.9210; 0.0008; 0.0258; 0.0416; 0.0010; 0.0311; 22.27; 0.14; 4.35; 2.94; 0.02; 0.59; 5.78; 0.18; 1.15; 0
26; 0.9590; 0.0063; 0.0000; 0.0000; 0.5063; 0.0733; 0.0118; 0.3648; 77.53; 0.95; 29.32; 74.38; 1.03; 32.50; 0.9210; 0.0008; 0.0258; 0.0416; 0.0010; 0.0311; 22.27; 0.14; 4.35; 2.94; 0.02; 0.59; 5.78; 0.18; 1.15; 0
27; 0.9590; 0.0063; 0.0000; 0.0000; 0.5063;      0;      0;      0; 72.10; 0.92; 28.58; 69.18; 0.99; 31.37; 0.9217; 0.0008; 0.0251; 0.0403; 0.0010; 0.0308; 22.27; 0.14; 4.35; 2.95; 0.02; 0.59; 5.78; 0.18; 1.15; 0
28; 0.9580; 0.0063; 0.0010; 0.0010; 0.5063;      0;      0;      0; 67.94; 0.95; 29.47; 65.11; 1.01; 31.84; 0.9205; 0.0008; 0.0260; 0.0404; 0.0010; 0.0308; 21.85; 0.14; 4.35; 2.95; 0.02; 0.59; 5.81; 0.18; 1.15; 0
29; 0.9410; 0.0075; 0.0170; 0.0041; 0.5063;      0;      0;      0; 75.49; 0.96; 29.59; 71.07; 1.07; 33.69; 0.9089; 0.0010; 0.0317; 0.0534; 0.0012; 0.0381; 19.63; 0.13; 4.07; 2.90; 0.02; 0.62; 6.44; 0.18; 1.39; 0
30; 0.9410; 0.0075; 0.0000; 0.0000; 0.5063; 0.0828; 0.0121; 0.3717; 75.49; 0.96; 29.59; 71.07; 1.07; 33.69; 0.9089; 0.0010; 0.0317; 0.0534; 0.0012; 0.0381; 19.63; 0.13; 4.07; 2.90; 0.02; 0.62; 6.44; 0.18; 1.39; 0
31; 0.9410; 0.0075; 0.0000; 0.0000; 0.5063;      0;      0;      0; 70.12; 0.94; 28.80; 66.02; 1.02; 32.38; 0.9098; 0.0010; 0.0308; 0.0516; 0.0012; 0.0379; 19.63; 0.13; 4.07; 2.91; 0.02; 0.61; 6.44; 0.18; 1.39; 0
32; 0.9400; 0.0075; 0.0010; 0.0010; 0.5063;      0;      0;      0; 65.76; 0.97; 29.59; 61.85; 1.03; 32.60; 0.9085; 0.0010; 0.0317; 0.0518; 0.0013; 0.0390; 19.32; 0.13; 4.04; 2.90; 0.02; 0.62; 6.47; 0.18; 1.40; 0
33; 0.9180; 0.0087; 0.0220; 0.0046; 0.5063;      0;      0;      0; 72.53; 0.98; 29.75; 66.63; 1.10; 34.67; 0.8965; 0.0012; 0.0377; 0.0645; 0.0016; 0.0474; 17.49; 0.13; 3.83; 2.82; 0.02; 0.63; 7.15; 0.18; 1.64; 0
34; 0.9180; 0.0087; 0.0000; 0.0000; 0.5063; 0.0673; 0.0125; 0.3777; 72.53; 0.98; 29.75; 66.63; 1.10; 34.67; 0.8965; 0.0012; 0.0377; 0.0645; 0.0016; 0.0474; 17.49; 0.13; 3.83; 2.82; 0.02; 0.63; 7.15; 0.18; 1.64; 0
35; 0.9180; 0.0087; 0.0000; 0.0000; 0.5063;      0;      0;      0; 67.23; 0.95; 28.88; 61.77; 1.05; 33.17; 0.8976; 0.0012; 0.0369; 0.0627; 0.0015; 0.0458; 17.49; 0.13; 3.83; 2.83; 0.02; 0.63; 7.15; 0.18; 1.64; 0
36; 0.9150; 0.0088; 0.0030; 0.0017; 0.5063;      0;      0;      0; 63.28; 0.97; 29.31; 57.96; 1.04; 33.03; 0.8965; 0.0012; 0.0373; 0.0635; 0.0015; 0.0469; 17.24; 0.13; 3.80; 2.82; 0.02; 0.63; 7.21; 0.18; 1.65; 0
37; 0.8900; 0.0099; 0.0250; 0.0049; 0.5063;      0;      0;      0; 71.24; 1.02; 30.31; 63.50; 1.14; 36.11; 0.8844; 0.0014; 0.0427; 0.0746; 0.0017; 0.0500; 15.67; 0.12; 3.52; 2.74; 0.02; 0.65; 7.85; 0.18; 1.86; 0
38; 0.8900; 0.0099; 0.0000; 0.0000; 0.5063; 0.0811; 0.0119; 0.3547; 71.24; 1.02; 30.31; 63.50; 1.14; 36.11; 0.8844; 0.0014; 0.0427; 0.0746; 0.0017; 0.0500; 15.67; 0.12; 3.52; 2.74; 0.02; 0.65; 7.85; 0.18; 1.86; 0
39; 0.8900; 0.0099; 0.0000; 0.0000; 0.5063;      0;      0;      0; 65.91; 0.99; 29.41; 58.75; 1.09; 34.42; 0.8854; 0.0014; 0.0409; 0.0732; 0.0017; 0.0507; 15.67; 0.12; 3.52; 2.75; 0.02; 0.65; 7.85; 0.18; 1.86; 0
40; 0.8900; 0.0099; 0.0000; 0.0000; 0.5063;      0;      0;      0; 61.87; 1.00; 29.79; 55.14; 1.08; 34.01; 0.8839; 0.0014; 0.0427; 0.0730; 0.0018; 0.0522; 15.42; 0.12; 3.54; 2.75; 0.02; 0.65; 7.85; 0.18; 1.86; 0
41; 0.8590; 0.0110; 0.0310; 0.0055; 0.5063;      0;      0;      0; 68.88; 1.02; 29.91; 59.28; 1.15; 36.48; 0.8729; 0.0016; 0.0480; 0.0858; 0.0020; 0.0582; 14.18; 0.12; 3.39; 2.67; 0.02; 0.67; 8.54; 0.18; 2.10; 0
42; 0.8590; 0.0110; 0.0000; 0.0000; 0.5063; 0.0626; 0.0124; 0.3623; 68.88; 1.02; 29.91; 59.28; 1.15; 36.48; 0.8729; 0.0016; 0.0480; 0.0858; 0.0020; 0.0582; 14.18; 0.12; 3.39; 2.67; 0.02; 0.67; 8.54; 0.18; 2.10; 0
43; 0.8590; 0.0110; 0.0000; 0.0000; 0.5063;      0;      0;      0; 63.63; 0.99; 28.94; 54.77; 1.09; 34.62; 0.8735; 0.0016; 0.0469; 0.0842; 0.0020; 0.0579; 14.18; 0.12; 3.39; 2.68; 0.02; 0.67; 8.54; 0.18; 2.10; 0
44; 0.8550; 0.0111; 0.0040; 0.0020; 0.5063;      0;      0;      0; 59.97; 0.99; 29.05; 51.39; 1.08; 34.01; 0.8727; 0.0015; 0.0446; 0.0843; 0.0020; 0.0598; 14.01; 0.11; 3.33; 2.67; 0.02; 0.67; 8.61; 0.18; 2.11; 0
45; 0.8200; 0.0121; 0.0350; 0.0058; 0.5063;      0;      0;      0; 67.40; 1.04; 29.87; 55.36; 1.18; 37.32; 0.8605; 0.0018; 0.0529; 0.0971; 0.0022; 0.0637; 13.06; 0.11; 3.20; 2.59; 0.02; 0.68; 9.27; 0.17; 2.32; 0
46; 0.8200; 0.0121; 0.0000; 0.0000; 0.5063; 0.0587; 0.0134; 0.3829; 67.40; 1.04; 29.87; 55.36; 1.18; 37.32; 0.8605; 0.0018; 0.0529; 0.0971; 0.0022; 0.0637; 13.06; 0.11; 3.20; 2.59; 0.02; 0.68; 9.27; 0.17; 2.32; 0
47; 0.8200; 0.0121; 0.0000; 0.0000; 0.5063;      0;      0;      0; 62.20; 1.01; 28.95; 51.10; 1.12; 35.35; 0.8615; 0.0018; 0.0524; 0.0949; 0.0022; 0.0634; 13.06; 0.11; 3.20; 2.60; 0.02; 0.68; 9.27; 0.17; 2.32; 0
48; 0.8190; 0.0122; 0.0010; 0.0010; 0.5063;      0;      0;      0; 58.29; 1.02; 29.13; 47.83; 1.09; 34.50; 0.8607; 0.0018; 0.0522; 0.0952; 0.0023; 0.0648; 12.90; 0.11; 3.19; 2.59; 0.02; 0.69; 9.28; 0.17; 2.33; 0
49; 0.7940; 0.0128; 0.0250; 0.0049; 0.5063;      0;      0;      0; 65.70; 1.07; 30.19; 52.24; 1.19; 37.72; 0.8499; 0.0021; 0.0581; 0.1079; 0.0026; 0.0725; 12.07; 0.11; 2.96; 2.52; 0.02; 0.70; 9.73; 0.17; 2.50; 0
50; 0.7940; 0.0128; 0.0000; 0.0000; 0.5063; 0.0697; 0.0122; 0.3430; 65.70; 1.07; 30.19; 52.24; 1.19; 37.72; 0.8499; 0.0021; 0.0581; 0.1079; 0.0026; 0.0725; 12.07; 0.11; 2.96; 2.52; 0.02; 0.70; 9.73; 0.17; 2.50; 0
51; 0.7940; 0.0128; 0.0000; 0.0000; 0.5063;      0;      0;      0; 60.48; 1.03; 29.16; 48.10; 1.13; 35.60; 0.8513; 0.0020; 0.0563; 0.1062; 0.0025; 0.0716; 12.07; 0.11; 2.96; 2.52; 0.02; 0.70; 9.73; 0.17; 2.50; 0
52; 0.7920; 0.0128; 0.0020; 0.0014; 0.5063;      0;      0;      0; 56.87; 1.03; 29.07; 45.11; 1.09; 34.59; 0.8501; 0.0020; 0.0569; 0.1074; 0.0026; 0.0734; 11.90; 0.10; 2.95; 2.52; 0.02; 0.70; 9.76; 0.17; 2.51; 0
53; 0.7470; 0.0137; 0.0450; 0.0066; 0.5063;      0;      0;      0; 64.71; 1.06; 29.01; 48.46; 1.19; 37.55; 0.8388; 0.0023; 0.0629; 0.1230; 0.0029; 0.0796; 11.25; 0.10; 2.73; 2.42; 0.02; 0.68; 10.52; 0.18; 2.79; 0
54; 0.7470; 0.0137; 0.0000; 0.0000; 0.5063; 0.0508; 0.0139; 0.3811; 64.71; 1.06; 29.01; 48.46; 1.19; 37.55; 0.8388; 0.0023; 0.0629; 0.1230; 0.0029; 0.0796; 11.25; 0.10; 2.73; 2.42; 0.02; 0.68; 10.52; 0.18; 2.79; 0
55; 0.7470; 0.0137; 0.0000; 0.0000; 0.5063;      0;      0;      0; 59.57; 1.02; 27.93; 44.61; 1.12; 35.27; 0.8400; 0.0022; 0.0603; 0.1212; 0.0029; 0.0796; 11.25; 0.10; 2.73; 2.43; 0.02; 0.68; 10.52; 0.18; 2.79; 0
56; 0.7450; 0.0138; 0.0020; 0.0014; 0.5063;      0;      0;      0; 55.84; 1.02; 27.95; 41.72; 1.08; 34.13; 0.8394; 0.0022; 0.0610; 0.1212; 0.0030; 0.0813; 11.14; 0.10; 2.74; 2.43; 0.03; 0.69; 10.55; 0.18; 2.80; 0
57; 0.7080; 0.0144; 0.0370; 0.0060; 0.5063;      0;      0;      0; 64.74; 1.13; 30.07; 45.95; 1.22; 38.69; 0.8283; 0.0024; 0.0632; 0.1296; 0.0030; 0.0797; 10.47; 0.10; 2.57; 2.31; 0.03; 0.68; 11.11; 0.18; 3.01; 0
58; 0.7080; 0.0144; 0.0000; 0.0000; 0.5063; 0.0687; 0.0138; 0.3678; 64.74; 1.13; 30.07; 45.95; 1.22; 38.69; 0.8283; 0.0024; 0.0632; 0.1296; 0.0030; 0.0797; 10.47; 0.10; 2.57; 2.31; 0.03; 0.68; 11.11; 0.18; 3.01; 0
59; 0.7080; 0.0144; 0.0000; 0.0000; 0.5063;      0;      0;      0; 59.56; 1.09; 29.07; 42.28; 1.15; 36.37; 0.8294; 0.0024; 0.0628; 0.1283; 0.0030; 0.0807; 10.47; 0.10; 2.57; 2.32; 0.03; 0.68; 11.11; 0.18; 3.01; 0
60; 0.7070; 0.0144; 0.0010; 0.0010; 0.5063;      0;      0;      0; 55.86; 1.09; 29.10; 39.59; 1.11; 35.18; 0.8282; 0.0024; 0.0639; 0.1281; 0.0032; 0.0843; 10.34; 0.10; 2.56; 2.32; 0.03; 0.70; 11.12; 0.18; 3.01; 0
61; 0.6760; 0.0148; 0.0310; 0.0055; 0.5063;      0;      0;      0; 63.40; 1.15; 29.98; 42.97; 1.22; 38.46; 0.8160; 0.0027; 0.0699; 0.1433; 0.0036; 0.0937; 9.80; 0.10; 2.52; 2.21; 0.03; 0.69; 11.59; 0.18; 3.20; 0
62; 0.6760; 0.0148; 0.0000; 0.0000; 0.5063; 0.0675; 0.0134; 0.3491; 63.40; 1.15; 29.98; 42.97; 1.22; 38.46; 0.8160; 0.0027; 0.0699; 0.1433; 0.0036; 0.0937; 9.80; 0.10; 2.52; 2.21; 0.03; 0.69; 11.59; 0.18; 3.20; 0
63; 0.6760; 0.0148; 0.0000; 0.0000; 0.5063;      0;      0;      0; 58.30; 1.11; 28.83; 39.52; 1.14; 36.04; 0.8173; 0.0027; 0.0690; 0.1403; 0.0036; 0.0947; 9.80; 0.10; 2.52; 2.22; 0.03; 0.69; 11.59; 0.18; 3.20; 0
64; 0.6750; 0.0148; 0.0010; 0.0010; 0.5063;      0;      0;      0; 54.65; 1.11; 28.90; 36.99; 1.10; 34.81; 0.8157; 0.0027; 0.0701; 0.1405; 0.0037; 0.0954; 9.69; 0.10; 2.52; 2.22; 0.03; 0.70; 11.60; 0.18; 3.21; 0
65; 0.6360; 0.0152; 0.0390; 0.0061; 0.5063;      0;      0;      0; 63.82; 1.22; 30.64; 40.68; 1.24; 39.16; 0.8062; 0.0029; 0.0719; 0.1542; 0.0038; 0.0962; 9.23; 0.09; 2.38; 2.10; 0.03; 0.68; 12.18; 0.18; 3.46; 0
66; 0.6360; 0.0152; 0.0000; 0.0000; 0.5063; 0.0630; 0.0141; 0.3552; 63.82; 1.22; 30.64; 40.68; 1.24; 39.16; 0.8062; 0.0029; 0.0719; 0.1542; 0.0038; 0.0962; 9.23; 0.09; 2.38; 2.10; 0.03; 0.68; 12.18; 0.18; 3.46; 0
67; 0.6360; 0.0152; 0.0000; 0.0000; 0.5063;      0;      0;      0; 58.60; 1.18; 29.63; 37.36; 1.16; 36.71; 0.8070; 0.0028; 0.0716; 0.1527; 0.0039; 0.0982; 9.23; 0.09; 2.38; 2.11; 0.03; 0.68; 12.18; 0.18; 3.46; 0
68; 0.6360; 0.0152; 0.0000; 0.0000; 0.5063;      0;      0;      0; 54.92; 1.17; 29.62; 35.01; 1.12; 35.37; 0.8056; 0.0029; 0.0728; 0.1523; 0.0040; 0.1000; 9.11; 0.09; 2.37; 2.11; 0.03; 0.69; 12.18; 0.18; 3.46; 0
69; 0.5990; 0.0155; 0.0370; 0.0060; 0.5063;      0;      0;      0; 62.95; 1.20; 29.37; 37.79; 1.21; 38.25; 0.7965; 0.0032; 0.0780; 0.1597; 0.0039; 0.0953; 8.78; 0.09; 2.22; 2.01; 0.03; 0.69; 12.72; 0.18; 3.70; 0
70; 0.5990; 0.0155; 0.0000; 0.0000; 0.5063; 0.0620; 0.0145; 0.3537; 62.95; 1.20; 29.37; 37.79; 1.21; 38.25; 0.7965; 0.0032; 0.0780; 0.1597; 0.0039; 0.0953; 8.78; 0.09; 2.22; 2.01; 0.03; 0.69; 12.72; 0.18; 3.70; 0
71; 0.5990; 0.0155; 0.0000; 0.0000; 0.5063;      0;      0;      0; 57.77; 1.16; 28.30; 34.69; 1.13; 35.73; 0.7973; 0.0031; 0.0764; 0.1586; 0.0040; 0.0969; 8.78; 0.09; 2.22; 2.02; 0.03; 0.69; 12.72; 0.18; 3.70; 0
72; 0.5970; 0.0155; 0.0020; 0.0014; 0.5063;      0;      0;      0; 54.26; 1.15; 28.18; 32.47; 1.09; 34.32; 0.7962; 0.0032; 0.0774; 0.1581; 0.0041; 0.1001; 8.71; 0.09; 2.20; 2.02; 0.03; 0.68; 12.74; 0.18; 3.71; 0
73; 0.5630; 0.0157; 0.0340; 0.0057; 0.5063;      0;      0;      0; 61.16; 1.23; 29.21; 34.51; 1.18; 37.36; 0.7866; 0.0034; 0.0816; 0.1723; 0.0042; 0.1002; 8.40; 0.09; 2.08; 1.91; 0.03; 0.66; 13.23; 0.19; 3.94; 0
74; 0.5630; 0.0157; 0.0000; 0.0000; 0.5063; 0.0336; 0.0150; 0.3550; 61.16; 1.23; 29.21; 34.51; 1.18; 37.36; 0.7866; 0.0034; 0.0816; 0.1723; 0.0042; 0.1002; 8.40; 0.09; 2.08; 1.91; 0.03; 0.66; 13.23; 0.19; 3.94; 0
75; 0.5630; 0.0157; 0.0000; 0.0000; 0.5063;      0;      0;      0; 56.19; 1.18; 28.08; 31.72; 1.10; 34.88; 0.7878; 0.0034; 0.0812; 0.1696; 0.0043; 0.1025; 8.40; 0.09; 2.08; 1.92; 0.03; 0.67; 13.23; 0.19; 3.94; 0
76; 0.5610; 0.0157; 0.0020; 0.0014; 0.5063;      0;      0;      0; 52.51; 1.19; 28.08; 29.54; 1.06; 33.43; 0.7872; 0.0034; 0.0806; 0.1694; 0.0044; 0.1038; 8.32; 0.09; 2.08; 1.92; 0.03; 0.68; 13.26; 0.19; 3.95; 0
77; 0.5340; 0.0158; 0.0270; 0.0051; 0.5063;      0;      0;      0; 59.93; 1.30; 30.15; 32.08; 1.17; 37.08; 0.7750; 0.0037; 0.0858; 0.1815; 0.0043; 0.0998; 7.91; 0.09; 2.07; 1.84; 0.03; 0.68; 13.65; 0.19; 4.14; 0
78; 0.5340; 0.0158; 0.0000; 0.0000; 0.5063; 0.0501; 0.0153; 0.3535; 59.93; 1.30; 30.15; 32.08; 1.17; 37.08; 0.7750; 0.0037; 0.0858; 0.1815; 0.0043; 0.0998; 7.91; 0.09; 2.07; 1.84; 0.03; 0.68; 13.65; 0.19; 4.14; 0
79; 0.5340; 0.0158; 0.0000; 0.0000; 0.5063;      0;      0;      0; 54.85; 1.26; 29.09; 29.36; 1.09; 34.60; 0.7765; 0.0037; 0.0851; 0.1777; 0.0044; 0.1021; 7.91; 0.09; 2.07; 1.85; 0.03; 0.68; 13.65; 0.19; 4.14; 0
80; 0.5310; 0.0158; 0.0030; 0.0017; 0.5063;      0;      0;      0; 51.47; 1.25; 28.88; 27.41; 1.05; 33.15; 0.7755; 0.0039; 0.0900; 0.1778; 0.0048; 0.1097; 7.86; 0.09; 2.07; 1.85; 0.03; 0.68; 13.69; 0.19; 4.16; 0
81; 0.4980; 0.0158; 0.0330; 0.0056; 0.5063;      0;      0;      0; 57.18; 1.37; 30.48; 28.56; 1.13; 35.72; 0.7669; 0.0037; 0.0815; 0.1887; 0.0046; 0.1020; 7.54; 0.09; 1.92; 1.77; 0.03; 0.65; 14.17; 0.20; 4.41; 21
82; 0.4980; 0.0158; 0.0000; 0.0000; 0.5063; 0.0010; 0.0163; 0.3643; 57.18; 1.37; 30.48; 28.56; 1.13; 35.72; 0.7669; 0.0037; 0.0815; 0.1887; 0.0046; 0.1020; 7.54; 0.09; 1.92; 1.77; 0.03; 0.65; 14.17; 0.20; 4.41; 21
